-1BEGIN_Units.csv
Units Code, Temperature Mode, Length, Force, Temperature, Temperature Offset
  5,   2,   0.10000000000000000D+04,   0.10000000000000000D+04,   0.10000000000000000D+01,   0.27314999389648438D+03
-1END_Units.csv
-1BEGIN_Lift_Drag.csv
Group,Time,LIFT-X,LIFT-Y,LIFT-Z,LIFT-Mag.,LIFT-Coef.,DRAG-X,DRAG-Y,DRAG-Z,DRAG-Mag.,DRAG-Coef.,SIDE-X,SIDE-Y,SIDE-Z,SIDE-Mag.,SIDE-Coef.,PITCH-X,PITCH-Y,PITCH-Z,PITCH-Mag.,PITCH-Coef.,ROLL-X,ROLL-Y,ROLL-Z,ROLL-Mag.,ROLL-Coef.,YAW-X,YAW-Y,YAW-Z,YAW-Mag.,YAW-Coef.,CP-X,CP-Y,CP-Z
Report(1),  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00
Report(1),  1.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  1.8137933E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.4678957E-01,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  6.4108344E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  1.0977264E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.3302928E-02,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.0832460E+00,  0.0000000E+00, -6.5141567E-04,  4.4475403E-02, -1.2493441E+01
Report(1),  2.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  3.9660041E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.5998292E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -6.2985882E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -1.6339180E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  4.9362730E-02,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.2738864E-01,  0.0000000E+00,  9.3990254E-01, -6.1413355E+00, -1.2589372E+01
Report(1),  3.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  4.0343078E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.7762953E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  7.4204291E-07,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -1.2521349E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  5.0570928E-02,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -2.2198732E-01,  0.0000000E+00,  1.5219643E+00, -6.7034678E+00, -1.2499068E+01
Report(1),  4.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  5.0728535E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.8103613E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  1.9561198E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -2.1007976E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  6.3626349E-02,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -2.2584645E-01,  0.0000000E+00,  3.0136878E+00, -1.0759832E+01, -1.2480114E+01
Report(1),  5.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  6.1420547E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.9248046E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  2.6593123E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -3.0007082E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  7.7024162E-02,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -2.3990150E-01,  0.0000000E+00,  4.5133715E+00, -1.4149460E+01, -1.2470773E+01
Report(1),  6.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  7.1730684E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.0790586E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  3.1366585E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -3.9956814E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  8.9922599E-02,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -2.5898936E-01,  0.0000000E+00,  5.9237313E+00, -1.7174932E+01, -1.2465463E+01
Report(1),  7.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  8.2582803E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.2593133E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  3.1941177E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -5.2800977E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.0346565E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -2.8145173E-01,  0.0000000E+00,  7.5340223E+00, -2.0616518E+01, -1.2465807E+01
Report(1),  8.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  9.7112712E-03,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.4968164E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  2.6229886E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -7.2416186E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.2157779E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.1129539E-01,  0.0000000E+00,  9.7973251E+00, -2.5192776E+01, -1.2474468E+01
Report(1),  9.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  1.1376329E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.6968895E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  2.0803241E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -9.6923202E-01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.4233004E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.3642653E-01,  0.0000000E+00,  1.2869222E+01, -3.0510248E+01, -1.2480122E+01
Report(1),  1.0000000E+01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  1.3731248E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.8974585E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  1.7801252E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -1.3026996E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  1.7172909E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.6155888E-01,  0.0000000E+00,  1.7398600E+01, -3.6714760E+01, -1.2483611E+01
Report(1),  1.1000000E+01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  1.6605036E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  3.0667879E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  1.2314355E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -1.6841912E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.0763402E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.8293627E-01,  0.0000000E+00,  2.2993368E+01, -4.2467422E+01, -1.2490575E+01
Report(1),  1.2000000E+01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  1.9214232E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  3.1541158E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01,  6.6748441E-08,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -1.9969879E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.4021892E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -3.9431691E-01,  0.0000000E+00,  2.8130260E+01, -4.6177326E+01, -1.2501787E+01
Report(1),  1.3000000E+01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  2.2302700E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  3.2092683E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -2.1182268E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -2.3240361E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  2.7877995E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -4.0210333E-01,  0.0000000E+00,  3.3936626E+01, -4.8832245E+01, -1.2519796E+01
Report(1),  1.4000000E+01,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  2.4845745E-02,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  3.2069188E-02,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -4.1078642E-06,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00, -9.9999988E-01, -2.5253010E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00,  0.0000000E+00,  3.1053051E-01,  0.0000000E+00,  0.0000000E+00,  9.9999994E-01,  0.0000000E+00, -4.0263069E-01,  0.0000000E+00,  3.8125385E+01, -4.9207569E+01, -1.2533784E+01
